wid,feedback,train_height,startTime,bonus,completed,previously_participated,n_quiz,instruct_time,total_time,sex,age
w90c7c3a,meta,3,Thu Aug 26 2021 09:07:08 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[159876, 138474]",57.112716666666664,,
w716a0b4,meta,3,Thu Aug 26 2021 08:17:38 GMT-0600 (Mountain Daylight Time),0.0,True,No,2.0,"[102322, 14679]",24.9907,,
w3f1ec3a,video,3,Wed Aug 25 2021 14:42:40 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,27.0
w56fbd2d,video,3,Thu Aug 26 2021 09:31:57 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w42d109a,none,3,Wed Aug 25 2021 13:26:59 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[105881],16.613216666666666,Female,20.0
w2e21c96,video,3,Thu Aug 26 2021 09:36:43 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
wc295334,meta,3,Wed Aug 25 2021 15:00:24 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[66734],,CONSENT REVOKED,28.0
wf3f3242,action,3,Wed Aug 25 2021 14:37:22 GMT-0400 (Eastern Daylight Time),0.0,True,No,3.0,"[68546, 6821, 6612]",18.445433333333334,Female,25.0
w775dc35,video,3,Thu Aug 26 2021 09:00:44 GMT-0500 (Central Daylight Time),0.0,True,No,,,,,
wa628bec,none,3,Wed Aug 25 2021 13:38:01 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[99548],24.049683333333334,Female,20.0
wf28a687,action,3,Wed Aug 25 2021 14:49:16 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[78325],33.099,Female,38.0
wf1ba301,none,3,Thu Aug 26 2021 09:17:21 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[112335],32.77813333333334,,
wddafdea,none,3,Thu Aug 26 2021 08:23:04 GMT-0500 (Central Daylight Time),0.0,True,Yes,1.0,[89392],20.361016666666668,,
w7ec1b7f,video,3,Wed Aug 25 2021 11:37:25 GMT-0600 (Mountain Daylight Time),0.0,True,No,,,,Female,21.0
wc10e18c,none,3,Wed Aug 25 2021 13:45:30 GMT-0500 (Central Daylight Time),0.0,True,Yes,4.0,"[180406, 53615, 32898, 22490]",41.45455,Female,39.0
w597793b,meta,3,Wed Aug 25 2021 14:45:41 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[81889],23.2851,Female,21.0
wf2b4989,video,3,Thu Aug 26 2021 08:15:09 GMT-0500 (Central Daylight Time),0.0,True,No,,,,,
wa0bd0ef,video,3,Wed Aug 25 2021 12:55:17 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,25.0
w777398f,meta,3,Wed Aug 25 2021 12:59:17 GMT-0500 (Central Daylight Time),0.0,True,Yes,2.0,"[64621, 23118]",35.13973333333333,Female,25.0
wa0c3f08,action,3,Wed Aug 25 2021 11:58:00 GMT-0600 (Mountain Daylight Time),0.0,True,No,1.0,[89470],22.730633333333333,Female,20.0
w5160749,video,3,Wed Aug 25 2021 12:55:02 GMT-0600 (Mountain Daylight Time),0.0,True,No,,,,Female,41.0
wdff6b26,none,3,Wed Aug 25 2021 10:23:10 GMT-0700 (PDT),0.0,True,Yes,1.0,[58916],20.338366666666666,Female,22.0
w296e9ac,meta,3,Wed Aug 25 2021 14:38:11 GMT-0400 (EDT),0.0,True,No,2.0,"[72784, 25995]",26.9972,Female,23.0
wb9bf503,none,3,Thu Aug 26 2021 08:00:49 GMT-0600 (Mountain Daylight Time),0.0,True,No,1.0,[83613],20.148583333333335,,
w85fb508,none,3,Thu Aug 26 2021 08:52:09 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[87707],21.104516666666665,,
wb593c9d,action,3,Wed Aug 25 2021 13:52:55 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[78615],21.885816666666667,Male,24.0
w0cb60a6,action,3,Wed Aug 25 2021 13:51:54 GMT-0400 (EDT),0.0,True,No,1.0,[97383],21.8481,Female,30.0
wb9c3102,meta,3,Wed Aug 25 2021 13:41:58 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[129072],38.6,Female,30.0
w2073ebb,video,3,Thu Aug 26 2021 09:36:16 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w33ad6b1,video,3,Wed Aug 25 2021 12:45:13 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,19.0
w56c6462,none,3,Wed Aug 25 2021 14:29:14 GMT-0400 (EDT),0.0,True,No,1.0,[95267],30.61325,Female,24.0
w7d99c1e,video,3,Thu Aug 26 2021 09:43:54 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w7e851e0,action,3,Wed Aug 25 2021 11:03:03 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[105496],34.39566666666666,Male,28.0
w4d82b60,meta,3,Wed Aug 25 2021 13:56:50 GMT-0500 (Central Daylight Time),0.0,False,,1.0,[82908],,CONSENT REVOKED,18.0
w93fbdd8,meta,3,Wed Aug 25 2021 13:44:17 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[89457],23.38625,Female,24.0
w4823b21,action,3,Thu Aug 26 2021 08:25:19 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[122116],24.59855,,
wb6d094a,video,3,Thu Aug 26 2021 08:54:43 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w4e6b83e,none,3,Wed Aug 25 2021 11:06:12 GMT-0700 (PDT),0.0,True,Yes,2.0,"[138160, 30593]",90.2952,CONSENT REVOKED,19.0
wedf588e,none,3,Wed Aug 25 2021 13:55:59 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[101922],22.881733333333333,Female,32.0
w78c448e,none,3,Wed Aug 25 2021 12:00:55 GMT-0500 (CDT),0.0,True,No,1.0,[93539],19.88035,Female,19.0
w09e5016,meta,3,Wed Aug 25 2021 11:48:14 GMT-0700 (PDT),0.0,True,No,2.0,"[178124, 14039]",31.0212,CONSENT REVOKED,30.0
w5e62b40,meta,3,Wed Aug 25 2021 14:39:40 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[55480],21.77685,Female,23.0
w9157085,meta,3,Wed Aug 25 2021 11:08:19 GMT-0700 (Pacific Daylight Time),0.0,True,No,2.0,"[121471, 31433]",34.46411666666667,Female,21.0
w75825fc,none,3,Wed Aug 25 2021 08:59:00 GMT-0700 (Pacific Daylight Time),0.0,True,No,2.0,"[133494, 18143]",27.15615,Female,35.0
w26809a7,none,3,Wed Aug 25 2021 11:36:28 GMT-0600 (Mountain Daylight Time),0.0,True,No,1.0,[125246],27.445083333333333,Female,29.0
w5bb3ae2,action,3,Wed Aug 25 2021 11:05:50 GMT-0700 (Pacific Daylight Time),0.0,False,,1.0,[68051],,CONSENT REVOKED,21.0
w8e013dd,meta,3,Wed Aug 25 2021 14:49:44 GMT-0400 (Eastern Daylight Time),0.0,False,,,,,Female,25.0
wc0dd72a,meta,3,Wed Aug 25 2021 11:40:06 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[654417],48.64358333333333,Female,25.0
w6825902,action,3,Wed Aug 25 2021 13:54:33 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[111172],21.355533333333334,Female,29.0
w406ed90,none,3,Thu Aug 26 2021 09:26:11 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[92675],25.935283333333334,,
w640b3d8,action,3,Wed Aug 25 2021 12:17:48 GMT-0500 (CDT),0.0,True,Yes,1.0,[67474],17.816716666666668,Female,19.0
wf69642c,none,3,Wed Aug 25 2021 12:59:53 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[51081],19.964666666666666,Female,22.0
w4b72058,none,3,Wed Aug 25 2021 13:37:37 GMT-0500 (Central Daylight Time),0.0,True,Yes,1.0,[73861],17.2928,Female,19.0
wa261df2,meta,3,Wed Aug 25 2021 13:42:30 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[28343, 16270]",43.13256666666667,CONSENT REVOKED,25.0
wd9a281c,meta,3,Wed Aug 25 2021 12:50:01 GMT-0500 (Central Daylight Time),0.0,True,No,6.0,"[54249, 22411, 12212, 19210, 7796, 18910]",28.74285,Female,21.0
w95ebfb4,none,3,Thu Aug 26 2021 08:55:11 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[105750],36.92465,,
w6dbf670,action,3,Thu Aug 26 2021 08:37:58 GMT-0500 (CDT),0.0,True,No,1.0,[66278],30.225283333333334,,
w0cfebce,action,3,Wed Aug 25 2021 13:23:33 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[102082, 19776]",28.1138,Female,22.0
wc5b155d,meta,3,Wed Aug 25 2021 14:48:30 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[126375],27.18875,Female,28.0
w87c2e60,none,3,Wed Aug 25 2021 13:08:04 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[82415],23.072433333333333,Female,22.0
w89ca355,none,3,Wed Aug 25 2021 14:03:27 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[65720, 21189]",26.46773333333333,Female,19.0
w55cd585,meta,3,Wed Aug 25 2021 14:49:46 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[120743],34.986266666666666,Female,19.0
w2eca555,none,3,Wed Aug 25 2021 13:40:27 GMT-0500 (CDT),0.0,True,No,1.0,[71579],20.445783333333335,Female,21.0
w1bf4501,action,3,Thu Aug 26 2021 06:03:16 GMT-0700 (Pacific Daylight Time),0.0,True,No,2.0,"[213875, 71099]",72.27798333333334,,
w571cc3d,meta,3,Wed Aug 25 2021 10:19:33 GMT-0700 (Pacific Daylight Time),0.0,True,No,2.0,"[126194, 36113]",29.611483333333332,Female,31.0
w9ecd810,action,3,Wed Aug 25 2021 10:56:10 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[65043],37.06835,CONSENT REVOKED,20.0
w6635391,meta,3,Wed Aug 25 2021 12:37:28 GMT-0500 (Central Daylight Time),0.0,False,,1.0,[95707],,CONSENT REVOKED,27.0
w826bbd4,none,3,Wed Aug 25 2021 12:57:36 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[89959],15.771183333333333,Female,25.0
w7d90cb5,action,3,Thu Aug 26 2021 09:17:20 GMT-0400 (Eastern Daylight Time),0.0,True,No,3.0,"[53373, 12804, 15662]",24.461666666666666,,
web29d8b,meta,3,Wed Aug 25 2021 10:29:33 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[90168],27.721,Female,41.0
waca51c5,none,3,Thu Aug 26 2021 08:52:40 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[75259],17.51855,,
w3d56cf8,none,3,Wed Aug 25 2021 14:47:29 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[373054],32.39808333333333,Female,21.0
wbc43da9,video,3,Wed Aug 25 2021 13:54:09 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,28.0
wbcda7f6,action,3,Wed Aug 25 2021 13:41:49 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[69236, 8912]",27.07443333333333,Female,27.0
w0fd8c83,meta,3,Wed Aug 25 2021 14:52:59 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[67493],19.833616666666668,Female,25.0
wca4deb7,video,3,Wed Aug 25 2021 12:53:30 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,22.0
w85889f4,video,3,Wed Aug 25 2021 13:30:23 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,21.0
wa349669,video,3,Thu Aug 26 2021 10:04:10 GMT-0400 (EDT),0.0,True,No,,,,,
w8143d32,meta,3,Wed Aug 25 2021 13:37:55 GMT-0500 (Central Daylight Time),0.0,True,Yes,1.0,[72718],27.511366666666667,Female,21.0
w2853514,none,3,Wed Aug 25 2021 12:45:30 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[198329],29.7857,Female,24.0
we82a4c0,video,3,Wed Aug 25 2021 14:47:08 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,25.0
wa156cf2,video,3,Wed Aug 25 2021 13:40:19 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,32.0
wf55852f,meta,3,Thu Aug 26 2021 07:57:29 GMT-0500 (CDT),0.0,True,No,2.0,"[71384, 10897]",20.10215,,
w296ff1a,action,3,Wed Aug 25 2021 13:36:46 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[80782],15.746616666666666,CONSENT REVOKED,23.0
wab0c36b,none,3,Wed Aug 25 2021 11:43:36 GMT-0600 (Mountain Daylight Time),0.0,True,No,2.0,"[28751, 34033]",19.344716666666667,Female,24.0
w3f63289,action,3,Wed Aug 25 2021 14:01:32 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[129889],44.355,Female,19.0
w6677efa,action,3,Thu Aug 26 2021 08:15:05 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[36422, 14134]",34.9405,,
wf616d30,action,3,Thu Aug 26 2021 09:40:39 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[272994, 129479]",47.669133333333335,,
w6222453,action,3,Wed Aug 25 2021 12:58:11 GMT-0500 (CDT),0.0,True,No,1.0,[90544],23.176483333333334,Female,23.0
w2e5bd51,action,3,Wed Aug 25 2021 14:52:23 GMT-0400 (EDT),0.0,True,Yes,1.0,[107650],22.673516666666668,Female,21.0
w8ac756d,none,3,Wed Aug 25 2021 14:04:54 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[80508],17.7714,Female,33.0
w0b41b98,none,3,Wed Aug 25 2021 13:55:31 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[276489],26.846966666666667,Female,24.0
wb403f44,video,3,Wed Aug 25 2021 12:42:26 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,19.0
wec74f3b,meta,3,Thu Aug 26 2021 09:57:04 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[86516],23.463216666666668,,
wa929ae2,none,3,Thu Aug 26 2021 09:54:24 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[75885, 12206]",51.38028333333333,,
w57729e7,action,3,Wed Aug 25 2021 09:42:40 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[96140],29.082333333333334,Female,23.0
w52d1165,action,3,Wed Aug 25 2021 12:57:02 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[113543],29.4539,Female,20.0
w8aae18b,meta,3,Wed Aug 25 2021 13:49:38 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[80790],25.611233333333335,Female,28.0
wbc1b9ee,none,3,Wed Aug 25 2021 11:55:45 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[143364],38.908116666666665,Female,23.0
wfb95ae0,action,3,Wed Aug 25 2021 11:42:30 GMT-0700 (Pacific Daylight Time),0.0,True,No,2.0,"[85438, 93559]",32.39125,Female,27.0
wa981a70,meta,3,Wed Aug 25 2021 13:30:58 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[84793],23.190466666666666,Female,28.0
w6fb51f0,none,3,Wed Aug 25 2021 10:06:35 GMT-0700 (Pacific Daylight Time),0.0,True,Yes,2.0,"[48308, 21822]",15.536716666666667,Female,23.0
waa02ec6,action,3,Thu Aug 26 2021 09:41:05 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[58706],18.694466666666667,,
w5d42ffe,meta,3,Wed Aug 25 2021 11:31:05 GMT-0700 (Mountain Standard Time),0.0,True,Yes,1.0,[127169],28.742816666666666,Female,27.0
wce92bb1,meta,3,Thu Aug 26 2021 09:00:49 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[110762],28.948383333333332,,
w2c01973,meta,3,Wed Aug 25 2021 14:08:53 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[81125],22.46538333333333,Female,39.0
w4fcdc3e,action,3,Thu Aug 26 2021 10:09:56 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[49569],21.045016666666665,,
we3b4464,meta,3,Thu Aug 26 2021 08:49:41 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[134126],60.51156666666667,,
wfe257fd,none,3,Wed Aug 25 2021 13:40:49 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[86615, 10571]",24.225633333333334,Female,20.0
w34b5d3e,none,3,Wed Aug 25 2021 10:18:51 GMT-0700 (Pacific Daylight Time),0.0,True,No,2.0,"[114510, 63761]",33.64116666666666,Female,19.0
w453bb54,action,3,Wed Aug 25 2021 14:52:09 GMT-0400 (Eastern Daylight Time),0.0,True,No,3.0,"[63357, 35382, 38495]",31.40673333333333,Female,29.0
w64d8d9a,video,3,Thu Aug 26 2021 08:12:17 GMT-0500 (Central Daylight Time),0.0,True,No,,,,,
w24096e6,video,3,Wed Aug 25 2021 13:32:24 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,22.0
wc9153e1,video,3,Wed Aug 25 2021 13:32:38 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,31.0
wc947fac,action,3,Wed Aug 25 2021 10:56:01 GMT-0700 (PDT),0.0,True,No,1.0,[108626],32.60596666666667,Female,21.0
w7ce15c4,meta,3,Wed Aug 25 2021 14:59:51 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[107183],,CONSENT REVOKED,34.0
wcfc5eff,none,3,Wed Aug 25 2021 12:24:57 GMT-0500 (Central Daylight Time),0.0,True,Yes,1.0,[160667],35.6021,Female,21.0
w540306d,action,3,Wed Aug 25 2021 13:22:38 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[74774, 38649]",30.413683333333335,Female,19.0
w01690ce,meta,3,Wed Aug 25 2021 13:06:42 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[100695],24.9718,Male,18.0
w8c08415,action,3,Wed Aug 25 2021 10:10:02 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[62775],18.49975,Female,18.0
w3f2b8b4,video,3,Wed Aug 25 2021 14:06:19 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,20.0
wd552801,meta,3,Wed Aug 25 2021 19:57:38 GMT+0100 (West Africa Standard Time),0.0,False,,1.0,[218294],,CONSENT REVOKED,26.0
w1303cf3,meta,3,Wed Aug 25 2021 11:37:33 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[34656],12.52,Male,22.0
wa2b18fa,meta,3,Thu Aug 26 2021 07:00:12 GMT-0600 (Mountain Daylight Time),0.0,False,,1.0,[17142],,,
w1044cd1,video,3,Thu Aug 26 2021 08:54:11 GMT-0500 (Central Daylight Time),0.0,True,No,,,,,
wb83d928,none,3,Thu Aug 26 2021 08:27:19 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[41165],13.693516666666667,,
wa39d8f6,meta,3,Thu Aug 26 2021 08:09:47 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[51813],18.089616666666668,,
wa88e59f,meta,3,Wed Aug 25 2021 15:04:40 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[56193],,CONSENT REVOKED,21.0
w22c2a52,none,3,Thu Aug 26 2021 09:00:50 GMT-0400 (Eastern Daylight Time),0.0,True,No,5.0,"[47159, 15832, 14931, 8072, 6395]",19.896116666666668,,
wd14fc97,video,3,Wed Aug 25 2021 12:59:07 GMT-0500 (Central Daylight Time),0.0,True,Not sure,,,,Female,21.0
w9f905bf,none,3,Wed Aug 25 2021 14:33:07 GMT-0400 (EDT),0.0,True,No,1.0,[57790],19.0058,Male,20.0
w2146b9f,action,3,Thu Aug 26 2021 08:52:01 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[81635, 17477]",22.605733333333333,,
w3168e4d,none,3,Thu Aug 26 2021 08:55:54 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[80988],23.67645,,
w137b950,video,3,Wed Aug 25 2021 15:07:04 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,31.0
w1e16d33,video,3,Wed Aug 25 2021 12:47:58 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,22.0
w8b95e0d,meta,3,Thu Aug 26 2021 09:06:42 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[82502],25.001,,
w6db7b0a,none,3,Thu Aug 26 2021 09:09:51 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[81495, 41057]",36.63155,,
wc6d36fb,none,3,Wed Aug 25 2021 11:42:29 GMT-0700 (Pacific Daylight Time),0.0,False,,2.0,"[189373, 20464]",,CONSENT REVOKED,20.0
we0fb9d4,action,3,Thu Aug 26 2021 08:59:43 GMT-0500 (CDT),0.0,True,No,1.0,[166287],37.3468,,
w8ec4d1c,action,3,Thu Aug 26 2021 07:00:24 GMT-0600 (Mountain Daylight Time),0.0,False,,1.0,[24346],,,
w9e8b97a,action,3,Thu Aug 26 2021 07:01:06 GMT-0600 (Mountain Daylight Time),0.0,False,,1.0,[301494],,,
w34e779e,video,3,Wed Aug 25 2021 13:11:17 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,22.0
waddd189,video,3,Wed Aug 25 2021 14:17:10 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,22.0
we1f7c5c,video,3,Thu Aug 26 2021 09:00:26 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w4b8922c,none,3,Wed Aug 25 2021 10:14:31 GMT-0700 (Pacific Daylight Time),0.0,True,No,2.0,"[194603, 20524]",23.40575,Female,27.0
w477ff18,action,3,Thu Aug 26 2021 14:40:16 GMT+0100 (West Africa Standard Time),0.0,True,No,1.0,[51338],20.81205,,
wa4eef0e,action,3,Thu Aug 26 2021 09:03:09 GMT-0600 (Central Standard Time),0.0,True,No,2.0,"[178631, 93983]",63.51518333333333,,
wf918e6d,action,3,Thu Aug 26 2021 08:57:28 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[74212],29.580416666666668,,
wb8c40b5,none,3,Wed Aug 25 2021 13:43:06 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[39225],13.761583333333334,CONSENT REVOKED,22.0
wec48b2c,video,3,Wed Aug 25 2021 12:36:10 GMT-0600 (Mountain Daylight Time),0.0,True,No,,,,Female,24.0
wd9363d9,meta,3,Wed Aug 25 2021 11:48:30 GMT-0700 (Pacific Daylight Time),0.0,True,No,2.0,"[69749, 33309]",33.3071,Female,26.0
w41d8a94,none,3,Wed Aug 25 2021 12:40:18 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[73567],15.5586,Male,24.0
waf2ec5c,meta,3,Wed Aug 25 2021 11:50:41 GMT-0500 (Central Daylight Time),0.0,True,Yes,1.0,[93017],19.5298,Female,18.0
w0518cab,none,3,Thu Aug 26 2021 08:05:14 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[101082],21.741866666666667,,
wd5afd67,meta,3,Wed Aug 25 2021 13:26:36 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[150873],49.39305,Female,23.0
wb96f7f9,meta,3,Wed Aug 25 2021 14:03:32 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[118898],28.379183333333334,Male,26.0
w161ac1d,action,3,Wed Aug 25 2021 13:11:00 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[105297],34.2039,Female,26.0
wfdf0e5b,video,3,Thu Aug 26 2021 08:21:28 GMT-0500 (Central Daylight Time),0.0,True,No,,,,,
w67549cc,meta,3,Wed Aug 25 2021 12:46:51 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[81007],19.895,Female,24.0
wd2a5404,none,3,Wed Aug 25 2021 10:15:08 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[172015],31.40785,Female,21.0
w569498c,meta,3,Thu Aug 26 2021 13:49:20 GMT+0100 (West Africa Standard Time),0.0,True,No,1.0,[143671],60.26391666666667,,
wd516447,none,3,Thu Aug 26 2021 10:06:10 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[125281],22.122316666666666,,
w098e564,meta,3,Thu Aug 26 2021 09:02:58 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[146749],58.7856,,
w6ae128d,none,3,Wed Aug 25 2021 14:39:30 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[59613],16.120416666666667,Female,30.0
w12e85f4,none,3,Thu Aug 26 2021 08:14:17 GMT-0500 (Central Daylight Time),0.0,True,Yes,1.0,[120004],31.605216666666667,,
w26382ec,action,3,Wed Aug 25 2021 13:40:42 GMT-0500 (CDT),0.0,True,No,1.0,[66418],19.823416666666667,Female,23.0
w2877a34,none,3,Wed Aug 25 2021 14:58:22 GMT-0300 (Atlantic Daylight Time),0.0,True,No,2.0,"[101305, 25969]",29.0463,Male,41.0
w21babce,action,3,Wed Aug 25 2021 12:17:05 GMT-0600 (Central Standard Time),0.0,True,No,1.0,[172765],45.5641,Female,22.0
w4ae5004,none,3,Wed Aug 25 2021 13:19:30 GMT-0400 (EDT),0.0,True,Yes,2.0,"[172082, 17961]",43.35305,Male,19.0
wf481f8c,meta,3,Thu Aug 26 2021 08:58:17 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[60823],23.501916666666666,,
w97f2d79,action,3,Thu Aug 26 2021 06:52:24 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[162047],50.5457,,
w1dc0112,none,3,Wed Aug 25 2021 13:35:21 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[83055],20.148566666666667,Female,27.0
w7cba3e9,meta,3,Thu Aug 26 2021 07:52:50 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[96923],30.340033333333334,,
wc436c14,meta,3,Thu Aug 26 2021 09:28:53 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[388230, 15839]",76.68998333333333,,
wd817092,none,3,Wed Aug 25 2021 12:05:32 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[110713, 38415]",41.5921,Female,23.0
w5f5682b,video,3,Wed Aug 25 2021 11:50:44 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Male,28.0
w8864203,action,3,Wed Aug 25 2021 07:13:25 GMT-1000 (Hawaii-Aleutian Standard Time),0.0,True,No,1.0,[130704],38.8536,Female,24.0
w7b13d08,meta,3,Thu Aug 26 2021 14:15:37 GMT+0100 (West Africa Standard Time),0.0,True,No,1.0,[226849],52.55428333333333,,
wd98569a,none,3,Wed Aug 25 2021 14:02:49 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[95209, 26017]",23.53675,Female,19.0
w0db9216,video,3,Wed Aug 25 2021 19:35:45 GMT+0100 (West Africa Standard Time),0.0,True,,,,,Male,40.0
w4de684e,action,3,Thu Aug 26 2021 09:35:10 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[56835],37.08873333333333,,
w0df4234,video,3,Thu Aug 26 2021 10:04:23 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w2a199c6,action,3,Wed Aug 25 2021 11:13:21 GMT-0700 (Pacific Daylight Time),0.0,True,Yes,1.0,[27621],26.79735,Female,21.0
w8008c02,none,3,Wed Aug 25 2021 11:37:53 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[71978],34.0277,Female,19.0
w88fe819,video,3,Wed Aug 25 2021 11:27:51 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,19.0
w2f36b23,meta,3,Wed Aug 25 2021 13:40:11 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[60335],16.89785,Male,29.0
w2f205f0,video,3,Thu Aug 26 2021 07:39:18 GMT-0600 (GMT-06:00),0.0,True,,,,,,
