wid,view_history,responses,questions,correct,button_pressed,stimulus,block,score,delays,path,trial_time,state_rewards,trial_index,key_press,restarts,clicks,n_clicks,stim_i
wf87a1f2,,,,,,,training,-60.0,[],"['0', '1', '2', '4']",8586.0,"['', -4, -8, -48, -48, -4, -4, 48, 24, 4, 4, 48, -48]",1,,,[],0,32
wf87a1f2,,,,,,,training,36.0,[],"['0', '9', '10', '12']",14397.0,"['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",2,,,[],0,55
wf87a1f2,,,,,,,training,-54.0,[],"['0', '1', '2', '4']",8751.0,"['', -2, -4, 48, -48, 2, 4, -48, 24, 4, 8, -48, 48]",3,,,[],0,27
wf87a1f2,,,,,,,training,28.0,[],"['0', '5', '6', '8']",10469.0,"['', -2, 4, -48, -24, 2, 4, 24, 24, -2, -4, 48, -24]",4,,,"[8, 12]",2,19
wf87a1f2,,,,,,,training,50.0,[],"['0', '5', '6', '8']",9620.0,"['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",5,,,"[7, 8]",2,10
wf87a1f2,,,,,,,training,46.0,[],"['0', '1', '2', '3']",8446.0,"['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",6,,,"[4, 3]",2,59
wf87a1f2,,,,,,,training,32.0,[],"['0', '5', '6', '8']",9145.0,"['', -4, -4, -48, -48, -2, -8, 24, 48, 2, 4, -24, -48]",7,,,"[11, 12, 4, 3, 8, 7]",6,31
wf87a1f2,,,,,,,training,14.0,[],"['0', '9', '10', '11']",12068.0,"['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",8,,,"[12, 11, 7, 8, 3, 4]",6,46
wf87a1f2,,,,,,,training,53.0,[],"['0', '5', '6', '8']",8669.0,"['', 4, -8, 24, 24, 2, 4, 24, 48, -2, 4, 24, -48]",9,,,[8],1,34
w943f5bb,,,,,,,training,45.0,"[3, 3, 0, 0]","['0', '1', '2', '3']",32295.0,"['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",0,,,"[5, 9, 3]",3,59
w943f5bb,,,,,,,training,41.0,"[0, 0]","['0', '9', '10', '12']",10455.0,"['', 4, 8, -24, 24, -2, 4, -24, 48, 2, -8, 24, 48]",1,,,[12],1,6
w943f5bb,,,,,,,training,52.0,"[0, 0, 0]","['0', '5', '6', '8']",9961.0,"['', -2, -4, 48, 24, 2, 4, -48, 48, -4, 4, 48, 24]",2,,,"[4, 8]",2,3
w943f5bb,,,,,,,training,37.0,"[0, 0]","['0', '9', '10', '11']",7831.0,"['', -2, 8, 24, -48, 2, 4, -24, 24, -2, -8, 48, -24]",3,,,[11],1,43
w943f5bb,,,,,,,training,37.0,"[0, 0]","['0', '5', '6', '7']",9721.0,"['', 4, 4, 48, -48, -2, -8, 48, -24, -4, -8, 24, -48]",4,,,[7],1,54
w943f5bb,,,,,,,training,24.0,"[0, 0, 0, 0, 0, 0, 0]","['0', '9', '10', '11']",20583.0,"['', -2, -4, -48, -48, 2, -8, -24, -24, 2, 4, 24, 24]",5,,,"[12, 3, 8, 7, 11, 4]",6,35
w943f5bb,,,,,,,training,16.0,"[0, 0, 0, 0, 0, 0, 5]","['0', '1', '2', '3']",23225.0,"['', 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48]",6,,,"[3, 7, 8, 4, 11, 12]",6,30
w943f5bb,,,,,,,training,47.0,"[0, 0]","['0', '9', '10', '11']",10683.0,"['', 4, -4, -48, 24, -2, -4, 24, 48, 4, -4, 48, -48]",7,,,[11],1,39
w943f5bb,,,,,,,training,24.0,"[0, 0, 0, 0, 0, 0, 0]","['0', '1', '2', '4']",13671.0,"['', 2, 4, -24, 24, 4, 8, -48, -48, -4, -4, -48, -24]",8,,,"[12, 3, 7, 8, 4, 11]",6,38
w943f5bb,,,,,,,training,36.0,"[0, 0, 0, 0, 0, 0, 0]","['0', '9', '10', '11']",11677.0,"['', -2, 4, -48, -24, 2, 4, 24, 24, -2, -4, 48, -24]",9,,,"[4, 3, 7, 8, 12, 11]",6,19
wfbd335c,,,,,,,training,29.0,[],"['0', '1', '2', '4']",35798.0,"['', 4, 8, -24, 24, -2, 4, -24, 48, 2, -8, 24, 48]",0,,,"[5, 1, 2, 3, 4, 9, 10]",7,6
wfbd335c,,,,,,,training,40.0,[],"['0', '1', '2', '3']",24345.0,"['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",1,,,"[5, 1, 9, 6, 10, 2, 3, 4, 11, 12, 8, 7]",12,23
wfbd335c,,,,,,,training,12.0,[],"['0', '9', '10', '11']",16546.0,"['', 2, 8, -48, -24, 2, 8, -24, -48, 4, -4, 24, -48]",2,,,"[1, 9, 5, 10, 12, 11, 7, 8, 3, 4, 2, 6]",12,5
wfbd335c,,,,,,,training,38.0,[],"['0', '5', '6', '7']",13448.0,"['', 2, -4, 24, -48, -4, 4, 48, 48, 4, 4, -48, -24]",3,,,"[9, 10, 11, 12, 4, 3, 7, 8, 5, 6]",10,25
wfbd335c,,,,,,,training,42.0,[],"['0', '9', '10', '12']",16522.0,"['', -4, 4, 24, 24, -2, -4, 48, -24, -4, 8, -48, 48]",4,,,"[7, 8, 3, 4, 11, 12, 5, 9, 6, 10]",10,11
wfbd335c,,,,,,,training,30.0,[],"['0', '1', '2', '4']",12258.0,"['', -2, -8, 24, 48, -2, 8, -24, -24, -2, -4, 24, -24]",5,,,"[12, 11, 4, 3, 7, 8, 1, 2]",8,51
wfbd335c,,,,,,,training,38.0,[],"['0', '1', '2', '3']",14386.0,"['', 2, -4, 48, 24, -2, -4, 24, 24, 2, -8, -24, 24]",6,,,"[11, 12, 8, 7, 3, 4, 1, 2]",8,22
wfbd335c,,,,,,,training,18.0,[],"['0', '1', '2', '4']",15964.0,"['', 2, 4, -24, 24, 4, 8, -48, -48, -4, -4, -48, -24]",7,,,"[3, 4, 11, 12, 8, 7, 2, 1, 6, 5, 9, 10]",12,38
wfbd335c,,,,,,,training,44.0,[],"['0', '9', '10', '12']",11838.0,"['', 2, 4, 24, -24, 4, -8, 48, -24, -4, 8, -48, 48]",8,,,"[4, 3, 7, 8, 12, 11, 10, 6]",8,14
wfbd335c,,,,,,,training,38.0,[],"['0', '9', '10', '12']",9573.0,"['', 2, 8, 24, -24, 2, -8, -24, -24, 4, -8, 48, 48]",9,,,"[12, 11, 4, 3, 7, 8]",6,9
w98805fb,,,,,,,training,24.0,[],"['0', '1', '2', '4']",41060.0,"['', 4, -4, -24, 24, 2, 4, -24, -48, 4, -8, 48, -48]",0,,,[],0,2
w98805fb,,,,,,,training,50.0,[],"['0', '9', '10', '11']",12297.0,"['', 4, -4, 48, -48, -2, -8, 24, 24, -2, 4, 48, -48]",1,,,[],0,52
w98805fb,,,,,,,training,-12.0,[],"['0', '5', '6', '8']",32854.0,"['', 2, 4, 24, -24, 4, 8, 24, -24, 4, 4, 24, 48]",2,,,[],0,7
w98805fb,,,,,,,training,-48.0,[],"['0', '9', '10', '11']",14754.0,"['', -2, -4, 24, -48, -4, 8, -24, -24, 4, -4, -48, 24]",3,,,[],0,16
w98805fb,,,,,,,training,42.0,[],"['0', '1', '2', '3']",29346.0,"['', -2, -4, 48, -48, 2, 4, -48, 24, 4, 8, -48, 48]",4,,,[],0,27
w98805fb,,,,,,,training,20.0,[],"['0', '9', '10', '11']",19464.0,"['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",5,,,[],0,46
w98805fb,,,,,,,training,24.0,[],"['0', '1', '2', '3']",38776.0,"['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",6,,,[],0,55
w98805fb,,,,,,,training,20.0,[],"['0', '9', '10', '11']",42746.0,"['', -2, 4, 48, 24, -4, 8, -48, 24, 4, -8, 24, 24]",7,,,[],0,8
w98805fb,,,,,,,training,26.0,[],"['0', '5', '6', '8']",43833.0,"['', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",8,,,[],0,0
w98805fb,,,,,,,training,30.0,[],"['0', '9', '10', '11']",8519.0,"['', -2, -4, -48, -48, 2, -8, -24, -24, 2, 4, 24, 24]",9,,,[],0,35
w5030720,,,,,,,training,42.0,[],"['0', '5', '6', '7']",38943.0,"['', 2, 8, -24, -48, -2, 8, 48, 24, 4, 8, -24, -48]",0,,,"[5, 1, 2, 3, 4, 9, 10, 11, 12, 8, 6, 7]",12,36
w5030720,,,,,,,training,38.0,[],"['0', '9', '10', '11']",23578.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",1,,,"[5, 9, 11, 10, 12, 7, 3, 1, 2, 4]",10,41
w5030720,,,,,,,training,51.0,[],"['0', '5', '6', '8']",12939.0,"['', -4, -8, 24, -24, -2, 8, 24, 48, 4, -4, 24, -48]",2,,,"[8, 6, 5]",3,50
w5030720,,,,,,,training,18.0,[],"['0', '1', '2', '4']",16978.0,"['', 2, 4, -24, 24, 4, 8, -48, -48, -4, -4, -48, -24]",3,,,"[3, 6, 8, 11, 2, 1, 9, 10, 12, 4, 7, 5]",12,38
w5030720,,,,,,,training,31.0,[],"['0', '1', '2', '4']",17652.0,"['', -2, -8, 24, 48, -2, 8, -24, -24, -2, -4, 24, -24]",4,,,"[12, 7, 4, 3, 11, 2, 1]",7,51
w5030720,,,,,,,training,39.0,[],"['0', '1', '2', '3']",13436.0,"['', 2, -4, 48, 24, -2, -4, 24, 24, 2, -8, -24, 24]",5,,,"[8, 7, 12, 11, 4, 3, 2]",7,22
w5030720,,,,,,,training,42.0,[],"['0', '5', '6', '8']",9113.0,"['', 4, -8, 24, 48, 4, -8, -24, 48, -2, -8, 24, -24]",6,,,"[3, 8]",2,33
w5030720,,,,,,,training,42.0,[],"['0', '5', '6', '7']",25777.0,"['', 2, 4, 24, -24, 4, -8, 48, -24, -4, 8, -48, 48]",7,,,"[8, 7]",2,14
w5030720,,,,,,,training,44.0,[],"['0', '5', '6', '7']",12751.0,"['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",8,,,"[11, 3, 4, 8, 6, 7]",6,55
w5030720,,,,,,,training,36.0,[],"['0', '9', '10', '12']",19456.0,"['', 4, -8, -48, -48, -4, 4, 24, 24, -2, -8, -24, 48]",9,,,"[7, 12]",2,12
waa03a77,,,,,,,training,47.0,[],"['0', '9', '10', '12']",20817.0,"['', 2, -4, 24, -24, -2, 8, 24, 48, 4, -4, 48, 48]",0,,,[5],1,57
waa03a77,,,,,,,training,-19.0,[],"['0', '1', '2', '3']",14511.0,"['', 2, 4, -24, -48, -2, -4, -24, -24, -2, 8, 24, -24]",1,,,[1],1,58
waa03a77,,,,,,,training,50.0,[],"['0', '5', '6', '8']",12438.0,"['', 4, 8, -24, 24, -2, 4, -24, 48, 2, -8, 24, 48]",2,,,[],0,6
waa03a77,,,,,,,training,31.0,[],"['0', '9', '10', '11']",8935.0,"['', 2, 4, 24, -24, 4, 8, 24, -24, 4, 4, 24, 48]",3,,,[9],1,7
waa03a77,,,,,,,training,21.0,[],"['0', '1', '2', '4']",9615.0,"['', 2, -4, 24, 24, -4, 4, -24, -24, -2, 4, -24, -48]",4,,,[1],1,28
waa03a77,,,,,,,training,-37.0,[],"['0', '5', '6', '7']",9962.0,"['', 2, 4, -24, 24, 4, 8, -48, -48, -4, -4, -48, -24]",5,,,[5],1,38
waa03a77,,,,,,,training,21.0,[],"['0', '9', '10', '11']",12196.0,"['', 2, 4, -48, 48, -4, 4, -48, -48, 2, -4, 24, 48]",6,,,[5],1,18
waa03a77,,,,,,,training,35.0,[],"['0', '9', '10', '11']",10362.0,"['', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",7,,,[5],1,29
waa03a77,,,,,,,training,12.0,[],"['0', '9', '10', '11']",10390.0,"['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",8,,,[],0,59
waa03a77,,,,,,,training,19.0,[],"['0', '9', '10', '12']",9389.0,"['', -2, 4, 48, 24, -4, 8, -48, 24, 4, -8, 24, 24]",9,,,[9],1,8
wf3841d7,,,,,,,training,-44.0,[],"['0', '5', '6', '8']",119529.0,"['', 4, -4, -24, 24, 2, 4, -24, -48, 4, -8, 48, -48]",0,,,"[3, 2]",2,2
wf3841d7,,,,,,,training,-53.0,[],"['0', '1', '2', '3']",211944.0,"['', 4, -8, -48, -48, -4, 4, 24, 24, -2, -8, -24, 48]",1,,,[1],1,12
wf3841d7,,,,,,,training,20.0,[],"['0', '9', '10', '12']",20533.0,"['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",2,,,[],0,46
wf3841d7,,,,,,,training,-31.0,[],"['0', '9', '10', '11']",23572.0,"['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",3,,,"[5, 9, 1]",3,10
wf3841d7,,,,,,,training,42.0,[],"['0', '9', '10', '11']",17638.0,"['', 4, -4, -48, -48, 4, 8, 24, -24, -2, 8, 48, -48]",4,,,"[8, 6, 7, 5, 3, 2, 1, 4, 11, 10, 12, 9]",12,17
wf3841d7,,,,,,,training,42.0,[],"['0', '9', '10', '11']",18058.0,"['', 2, 4, -48, -24, -4, -8, 24, -48, -2, 8, 48, -24]",5,,,"[5, 1, 11, 12, 7, 8, 3, 4, 2, 9, 10, 6]",12,37
wf3841d7,,,,,,,training,22.0,[],"['0', '5', '6', '8']",31464.0,"['', -4, 4, 24, 24, 2, 8, -24, 24, -4, 4, -24, 48]",6,,,"[5, 2, 4, 3, 7, 8, 6, 1, 11, 12, 10, 9]",12,24
wf3841d7,,,,,,,training,-46.0,[],"['0', '9', '10', '11']",255749.0,"['', -2, -4, 48, -24, 2, -4, 48, 24, -2, -8, -24, -24]",7,,,"[9, 10, 11, 12, 4, 2, 3, 1, 5, 6, 7, 8]",12,42
wf3841d7,,,,,,,training,-36.0,[],"['0', '5', '6', '8']",28497.0,"['', 4, 4, 48, -48, -2, -8, 48, -24, -4, -8, 24, -48]",8,,,"[5, 9]",2,54
wf3841d7,,,,,,,training,4.0,[],"['0', '5', '6', '7']",32548.0,"['', 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48]",9,,,"[1, 5, 9, 2, 4, 3, 7, 12, 11, 8]",10,30
w3a89603,,,,,,,training,30.0,[42],"['0', '5', '6', '8']",69507.0,"['', -2, 4, -48, -24, 2, 4, 24, 24, -2, -4, 48, -24]",0,,,[],0,19
w3a89603,,,,,,,training,26.0,"[0, 0, 0, 0, 11]","['0', '1', '2', '4']",38548.0,"['', 2, 4, -24, 24, 4, 8, -48, -48, -4, -4, -48, -24]",1,,,"[11, 12, 3, 4]",4,38
w3a89603,,,,,,,training,47.0,"[0, 0]","['0', '5', '6', '7']",11132.0,"['', 2, -4, 24, -48, -4, 4, 48, 48, 4, 4, -48, -24]",2,,,[7],1,25
w3a89603,,,,,,,training,52.0,"[0, 0, 0]","['0', '1', '2', '4']",8004.0,"['', 2, 4, -48, 48, -4, 4, -48, -48, 2, -4, 24, 48]",3,,,"[3, 4]",2,18
w3a89603,,,,,,,training,55.0,"[0, 0]","['0', '9', '10', '11']",8746.0,"['', -4, 8, 48, -24, -2, -4, 24, -48, 4, 4, 48, -48]",4,,,[11],1,47
w3a89603,,,,,,,training,39.0,"[0, 0, 0, 0]","['0', '5', '6', '7']",8626.0,"['', -4, 4, 24, 24, -2, -4, 48, -24, -4, 8, -48, 48]",5,,,"[3, 4, 7]",3,11
w3a89603,,,,,,,training,50.0,"[0, 0, 0, 0, 0]","['0', '9', '10', '11']",9767.0,"['', 4, -4, -48, -48, 4, 8, 24, -24, -2, 8, 48, -48]",6,,,"[7, 8, 12, 11]",4,17
w3a89603,,,,,,,training,24.0,"[0, 0, 0, 0, 0, 0, 0]","['0', '9', '10', '11']",13284.0,"['', -2, -4, -48, -48, 2, -8, -24, -24, 2, 4, 24, 24]",7,,,"[3, 4, 11, 12, 8, 7]",6,35
w3a89603,,,,,,,training,57.0,"[0, 0, 0, 0]","['0', '1', '2', '4']",7946.0,"['', 4, 8, -24, 48, 2, 8, -48, -48, 2, -4, 24, -48]",8,,,"[11, 12, 4]",3,20
w3a89603,,,,,,,training,54.0,"[0, 0, 0]","['0', '1', '2', '4']",17515.0,"['', 4, 4, -48, 48, 4, 4, -24, -24, 2, -8, 48, -24]",9,,,"[3, 4]",2,21
wa31c1fd,,,,,,,training,32.0,[],"['0', '9', '10', '11']",38536.0,"['', 4, -4, -24, 24, 2, 4, -24, -48, 4, -8, 48, -48]",0,,,"[5, 7, 6, 8, 11, 10, 12, 9, 4, 2, 3, 1]",12,2
wa31c1fd,,,,,,,training,28.0,[],"['0', '9', '10', '11']",17723.0,"['', 2, -4, -24, -24, 4, -8, -48, -48, -4, -4, 48, 48]",1,,,"[4, 2, 3, 1, 7, 6, 8, 5, 9, 12, 10, 11]",12,45
wa31c1fd,,,,,,,training,18.0,[],"['0', '9', '10', '11']",19857.0,"['', 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48]",2,,,"[5, 6, 8, 7, 3, 2, 4, 1, 9, 12, 10, 11]",12,30
wa31c1fd,,,,,,,training,44.0,[],"['0', '1', '2', '4']",15276.0,"['', 4, 4, -48, 48, -2, 4, -48, -24, -2, -4, -48, 24]",3,,,"[4, 2, 3, 1, 5, 6, 7, 8, 9, 10, 11, 12]",12,1
wa31c1fd,,,,,,,training,36.0,[],"['0', '1', '2', '3']",14895.0,"['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",4,,,"[4, 2, 1, 3, 7, 6, 5, 8, 9, 10, 11, 12]",12,59
wa31c1fd,,,,,,,training,49.0,[],"['0', '1', '2', '3']",16947.0,"['', 2, 8, 48, -24, -4, -4, -48, 24, -4, -8, -48, -24]",5,,,"[9, 10, 5, 6, 7, 2, 1, 3, 4]",9,53
wa31c1fd,,,,,,,training,56.0,[],"['0', '9', '10', '12']",9244.0,"['', -2, -4, 48, -48, 2, 4, -48, 24, 4, 8, -48, 48]",6,,,"[9, 10, 11, 12]",4,27
wa31c1fd,,,,,,,training,44.0,[],"['0', '5', '6', '8']",13152.0,"['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",7,,,"[5, 6, 7, 8, 1, 2, 3, 4]",8,10
wa31c1fd,,,,,,,training,50.0,[],"['0', '9', '10', '11']",8601.0,"['', 2, 4, -48, -24, -4, -8, 24, -48, -2, 8, 48, -24]",8,,,"[9, 10, 11, 12]",4,37
wa31c1fd,,,,,,,training,26.0,[],"['0', '5', '6', '8']",21709.0,"['', -4, -4, -48, -48, -2, -8, 24, 48, 2, 4, -24, -48]",9,,,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 7, 8]",12,31
w6c1ddf4,,,,,,,training,42.0,[],"['0', '5', '6', '8']",19216.0,"['', -4, -8, 24, -24, -2, 8, 24, 48, 4, -4, 24, -48]",0,,,"[11, 10, 12, 9, 1, 2, 4, 3, 5, 6, 7, 8]",12,50
w6c1ddf4,,,,,,,training,18.0,[],"['0', '1', '2', '4']",11682.0,"['', 2, 4, -24, 24, 4, 8, -48, -48, -4, -4, -48, -24]",1,,,"[9, 10, 11, 12, 4, 1, 2, 3, 5, 6, 7, 8]",12,38
w6c1ddf4,,,,,,,training,18.0,[],"['0', '9', '10', '11']",10978.0,"['', 2, 4, -24, -48, -2, -4, -24, -24, -2, 8, 24, -24]",2,,,"[4, 2, 1, 3, 9, 10, 11, 12, 5, 6, 7, 8]",12,58
w6c1ddf4,,,,,,,training,22.0,[],"['0', '5', '6', '7']",9898.0,"['', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",3,,,"[8, 6, 7, 5]",4,0
w6c1ddf4,,,,,,,training,39.0,[],"['0', '9', '10', '11']",10270.0,"['', 2, 8, 24, -24, 2, -8, -24, -24, 4, -8, 48, 48]",4,,,"[9, 10, 11, 4, 2]",5,9
w6c1ddf4,,,,,,,training,43.0,[],"['0', '5', '6', '7']",9442.0,"['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",5,,,"[9, 11, 12, 7, 6, 10, 5]",7,55
w6c1ddf4,,,,,,,training,41.0,[],"['0', '9', '10', '11']",10540.0,"['', -4, 4, -24, -24, -4, -8, 24, -24, 4, -8, 48, -48]",6,,,"[11, 10, 9]",3,40
w6c1ddf4,,,,,,,training,46.0,[],"['0', '9', '10', '12']",8471.0,"['', 2, 4, 24, -24, 4, -8, 48, -24, -4, 8, -48, 48]",7,,,"[4, 3, 11, 12, 10, 9]",6,14
w6c1ddf4,,,,,,,training,48.0,[],"['0', '5', '6', '7']",8347.0,"['', 2, 8, -24, -48, -2, 8, 48, 24, 4, 8, -24, -48]",8,,,"[11, 12, 8, 7, 6, 5]",6,36
w6c1ddf4,,,,,,,training,51.0,[],"['0', '9', '10', '11']",10488.0,"['', 2, 4, -48, -24, -4, -8, 24, -48, -2, 8, 48, -24]",9,,,"[11, 10, 9]",3,37
w976805f,,,,,,,training,35.0,"[3, 0, 2, 0]","['0', '5', '6', '8']",34259.0,"['', -4, -4, -48, -48, -2, -8, 24, 48, 2, 4, -24, -48]",0,,,"[9, 11, 8]",3,31
w976805f,,,,,,,training,33.0,"[0, 0, 0, 0, 2, 0]","['0', '9', '10', '12']",22168.0,"['', 4, -8, -48, -48, -4, 4, 24, 24, -2, -8, -24, 48]",1,,,"[7, 8, 11, 12, 4]",5,12
w976805f,,,,,,,training,46.0,"[0, 3, 0]","['0', '9', '10', '12']",11895.0,"['', 2, -4, 24, -24, -2, 8, 24, 48, 4, -4, 48, 48]",2,,,"[11, 12]",2,57
w976805f,,,,,,,training,16.0,"[0, 0, 0, 0, 0, 0, 0]","['0', '1', '2', '4']",15258.0,"['', 2, -4, 24, 24, -4, 4, -24, -24, -2, 4, -24, -48]",3,,,"[11, 12, 7, 8, 3, 4]",6,28
w976805f,,,,,,,training,47.0,"[0, 0, 0, 0]","['0', '5', '6', '7']",10805.0,"['', -4, 4, 24, -24, -2, 4, 48, -24, -4, -8, -48, 48]",4,,,"[4, 3, 7]",3,55
w976805f,,,,,,,training,45.0,"[0, 0, 0, 0]","['0', '9', '10', '11']",11366.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",5,,,"[8, 7, 11]",3,41
w976805f,,,,,,,training,43.0,"[0, 0, 0, 0]","['0', '5', '6', '7']",9974.0,"['', -2, -4, 48, -24, 2, -4, 48, 24, -2, -8, -24, -24]",6,,,"[11, 12, 7]",3,42
w976805f,,,,,,,training,41.0,"[0, 0, 0, 0]","['0', '9', '10', '12']",9892.0,"['', 2, 8, 24, -24, 2, -8, -24, -24, 4, -8, 48, 48]",7,,,"[7, 8, 12]",3,9
w976805f,,,,,,,training,56.0,"[0, 0, 0]","['0', '1', '2', '3']",10728.0,"['', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",8,,,"[4, 3]",2,0
w976805f,,,,,,,training,34.0,"[0, 0, 0]","['0', '5', '6', '8']",9944.0,"['', 4, 8, -24, -24, -4, -8, -48, 48, 2, -8, -24, -48]",9,,,"[7, 8]",2,44
w4dba5de,,,,,,,training,40.0,[],"['0', '1', '2', '3']",28930.0,"['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",0,,,"[1, 5, 9, 7, 6, 8, 10, 11, 12, 4, 2, 3]",12,23
w4dba5de,,,,,,,training,49.0,[],"['0', '9', '10', '12']",23738.0,"['', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",1,,,"[1, 5, 9, 10, 11, 12, 6, 8, 2, 3, 4]",11,29
w4dba5de,,,,,,,training,32.0,[],"['0', '5', '6', '8']",22597.0,"['', 4, -4, -48, 24, -2, -4, 24, 48, 4, -4, 48, -48]",2,,,"[9, 10, 12, 5, 6, 8, 2, 1, 3, 4]",10,39
w4dba5de,,,,,,,training,16.0,[],"['0', '1', '2', '4']",20035.0,"['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",3,,,"[5, 6, 8, 9, 10, 12, 1, 2, 3, 4]",10,46
w4dba5de,,,,,,,training,50.0,[],"['0', '1', '2', '4']",12160.0,"['', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",4,,,"[1, 2, 3, 4]",4,49
w4dba5de,,,,,,,training,42.0,[],"['0', '9', '10', '12']",17170.0,"['', -4, 4, 24, 24, -2, -4, 48, -24, -4, 8, -48, 48]",5,,,"[5, 6, 8, 9, 10, 12, 1, 2, 4, 3]",10,11
w4dba5de,,,,,,,training,41.0,[],"['0', '1', '2', '3']",32971.0,"['', -2, 4, 48, 24, -4, 8, -48, 24, 4, -8, 24, 24]",6,,,"[1, 5, 9, 2, 3, 10, 12, 6, 8]",9,8
w4dba5de,,,,,,,training,49.0,[],"['0', '1', '2', '3']",15392.0,"['', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",7,,,"[5, 6, 8, 9, 10, 12, 1, 2, 3]",9,0
w4dba5de,,,,,,,training,20.0,[],"['0', '1', '2', '4']",13558.0,"['', 2, 4, -24, 24, 4, 8, -48, -48, -4, -4, -48, -24]",8,,,"[5, 6, 8, 9, 10, 12, 1, 2, 4, 3]",10,38
w4dba5de,,,,,,,training,12.0,[],"['0', '9', '10', '11']",30997.0,"['', 2, 8, -48, -24, 2, 8, -24, -48, 4, -4, 24, -48]",9,,,"[1, 2, 3, 4, 9, 10, 12, 5, 6, 8, 11, 7]",12,5
wf616d30,,,,,,,training,-56.0,[],"['0', '1', '2', '4']",133888.0,"['', 4, -8, -48, -48, -4, 4, 24, 24, -2, -8, -24, 48]",0,,,"[5, 1, 9, 2]",4,12
wf616d30,,,,,,,training,40.0,[],"['0', '9', '10', '12']",16040.0,"['', -4, 4, 24, 24, 2, 8, -24, 24, -4, 4, -24, 48]",1,,,"[9, 10, 1, 5, 6, 7, 11, 12]",8,24
wf616d30,,,,,,,training,42.0,[],"['0', '5', '6', '7']",14892.0,"['', 2, 8, -24, -48, -2, 8, 48, 24, 4, 8, -24, -48]",2,,,"[1, 2, 3, 4, 9, 10, 12, 11, 5, 6, 7, 8]",12,36
wf616d30,,,,,,,training,44.0,[],"['0', '1', '2', '4']",16593.0,"['', 4, 4, -48, 48, -2, 4, -48, -24, -2, -4, -48, 24]",3,,,"[5, 6, 7, 8, 9, 10, 11, 12, 1, 2, 3, 4]",12,1
wf616d30,,,,,,,training,26.0,[],"['0', '5', '6', '8']",12848.0,"['', -4, -4, -48, -48, -2, -8, 24, 48, 2, 4, -24, -48]",4,,,"[1, 2, 3, 4, 9, 10, 11, 12, 5, 7, 6, 8]",12,31
wf616d30,,,,,,,training,12.0,[],"['0', '9', '10', '11']",13102.0,"['', 2, 8, -48, -24, 2, 8, -24, -48, 4, -4, 24, -48]",5,,,"[9, 10, 11, 12, 1, 2, 4, 3, 5, 6, 7, 8]",12,5
wf616d30,,,,,,,training,39.0,[],"['0', '9', '10', '11']",11098.0,"['', -2, 4, -48, -24, 2, 4, 24, 24, -2, -4, 48, -24]",6,,,"[9, 10, 11]",3,19
wf616d30,,,,,,,training,14.0,[],"['0', '1', '2', '3']",13026.0,"['', -2, 4, 24, -24, -4, 4, -24, 24, -4, -8, -24, 24]",7,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",12,15
wf616d30,,,,,,,training,52.0,[],"['0', '1', '2', '4']",8702.0,"['', 4, 4, -48, 48, 4, 4, -24, -24, 2, -8, 48, -24]",8,,,"[1, 2, 3, 4]",4,21
