wid,view_history,responses,questions,correct,stimulus,button_pressed,score,block,trial_time,state_rewards,trial_index,delays,clicks,n_clicks,stim_i
w2c1f9ed,,,,,,,16.0,test,22151.0,"['', 10, 10, 5, -10, -5, 5, -10, -5, 10, -10, 5, 5]",24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 9, 10, 11, 12, 1, 2, 4, 3]",9,45
w2c1f9ed,,,,,,,17.0,test,14163.0,"['', 10, 5, 5, 5, -10, 5, 5, -10, 10, 5, -10, 5]",25,"[0, 0, 0, 0]","[1, 2, 3]",3,4
w2c1f9ed,,,,,,,6.0,test,14861.0,"['', -5, -5, -10, 10, -5, 5, 5, 10, 10, -10, -5, 10]",26,"[0, 0, 0, 0, 0]","[9, 10, 11, 12]",4,35
w2c1f9ed,,,,,,,17.0,test,12736.0,"['', 10, 5, 5, 5, 10, -10, 10, 10, -10, -10, 5, 10]",27,"[0, 0, 0, 0]","[1, 2, 3]",3,42
w2c1f9ed,,,,,,,-16.0,test,28349.0,"['', -10, -5, 10, 10, 10, -10, -10, -5, 5, -5, -10, -5]",28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 5, 6, 7, 8, 9, 10, 12, 11, 4, 2]",11,73
w2c1f9ed,,,,,,,-8.0,test,31753.0,"['', -10, 5, -10, 5, 5, -10, -10, 5, -10, -5, 10, -5]",29,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 9, 5, 6, 7, 10, 2, 4]",8,48
w7fad671,,,,,,,14.0,training,54301.0,"['', 5, -5, -5, 5, -10, 5, 10, 10, 10, -5, 10, -5]",0,"[0, 0]",[9],1,67
w7fad671,,,,,,,15.0,training,16733.0,"['', -10, -5, -5, 5, 10, 10, -5, -5, 5, 10, 10, 5]",1,"[0, 0, 0, 0, 0, 0]","[8, 7, 12, 9, 10]",5,31
w7fad671,,,,,,,6.0,training,27434.0,"['', -5, -10, 5, 10, -10, -5, -5, 5, 5, 5, -10, 5]",2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 2, 1, 11, 12, 8, 7, 10, 9]",9,29
w7fad671,,,,,,,12.0,training,22311.0,"['', -5, -5, 5, 5, 10, 5, 5, -10, -10, -10, -5, 10]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 9, 10, 5, 1, 8, 7, 6]",8,6
w7fad671,,,,,,,7.0,training,17031.0,"['', -10, 10, 5, 10, 10, -5, -10, -5, -5, 10, -10, 10]",4,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 1, 9, 8, 7, 6, 12, 10]",8,68
w7fad671,,,,,,,10.0,training,12710.0,"['', -10, -10, -10, -5, -10, 10, 10, -10, -5, 10, 10, 10]",5,"[0, 0, 0, 0, 0, 0]","[5, 1, 9, 10, 12]",5,72
w7fad671,,,,,,,5.0,training,12635.0,"['', 10, 5, 5, 5, 10, -10, 10, 10, -10, -10, 5, 10]",6,"[0, 0, 0, 0, 0, 0]","[9, 5, 6, 7, 8]",5,42
w7fad671,,,,,,,11.0,training,10348.0,"['', 10, -5, 10, -10, -10, -10, 10, 10, 10, 10, -10, -5]",7,"[0, 0, 0, 0, 0]","[9, 10, 12, 11]",4,11
w7fad671,,,,,,,8.0,training,11878.0,"['', -10, -10, -10, -5, 5, 5, 5, 5, 5, -10, 10, -5]",8,"[0, 0, 0, 0, 0, 0, 0, 0]","[5, 1, 9, 10, 6, 8, 7]",7,7
w7fad671,,,,,,,3.0,training,16449.0,"['', 10, -10, 10, 10, 5, -5, -5, -10, -5, -5, 5, 10]",9,"[0, 0, 0, 0, 0, 0, 0, 0]","[9, 5, 1, 2, 6, 10, 3]",7,19
w7fad671,,,,,,,21.0,test,15251.0,"['', 10, 10, 10, 5, 10, 5, 10, -5, 10, 5, 10, 5]",10,"[0, 0, 0, 0, 0]","[9, 10, 12, 11]",4,86
w7fad671,,,,,,,13.0,test,18042.0,"['', -10, 5, 5, 5, 5, -5, 10, 10, 5, 10, -5, 5]",11,"[0, 0, 0, 0, 0, 0, 0, 0]","[5, 9, 1, 6, 10, 12, 11]",7,49
w7fad671,,,,,,,11.0,test,21090.0,"['', 10, 5, 5, 5, -5, 10, -10, -10, 10, -5, -5, -10]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 10, 12, 11, 5, 1, 2, 4, 3]",9,60
w7fad671,,,,,,,13.0,test,12360.0,"['', 5, 10, -5, 5, -10, 10, 5, 10, 10, -10, 10, 10]",13,"[0, 0, 0, 0, 0, 0, 0, 0]","[9, 10, 5, 1, 2, 3, 4]",7,23
w7fad671,,,,,,,21.0,test,30846.0,"['', -5, -5, 10, -5, 10, 5, 10, -5, 5, -5, 5, 5]",14,"[0, 0, 0, 0, 0]","[9, 5, 6, 7]",4,12
w7fad671,,,,,,,16.0,test,10373.0,"['', 5, 10, 5, -10, -10, -5, -10, -10, 10, 5, -10, 5]",15,"[0, 0, 0, 0, 0]","[9, 10, 12, 11]",4,84
w7fad671,,,,,,,-5.0,test,22294.0,"['', -10, -5, 10, 5, 5, -5, 5, 5, 10, -10, 5, -10]",16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 10, 5, 1, 12, 11, 6, 8, 7, 2]",10,58
w7fad671,,,,,,,16.0,test,9741.0,"['', -5, 10, -5, 10, -5, -10, -10, 5, 10, 5, -10, 5]",17,"[0, 0, 0, 0, 0]","[9, 10, 12, 11]",4,2
w7fad671,,,,,,,-3.0,test,14581.0,"['', 5, -10, -5, -10, 5, -10, 10, -5, 10, -10, 5, -5]",18,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 10, 5, 6, 1, 2, 12, 11]",8,36
w7fad671,,,,,,,23.0,test,13786.0,"['', 10, 10, 10, 5, 10, -5, -5, -5, -5, -10, 10, -5]",19,"[0, 0, 0, 0, 0, 0, 0, 0]","[9, 5, 6, 1, 2, 4, 3]",7,89
w7fad671,,,,,,,-4.0,test,19421.0,"['', -10, 5, -10, 10, 10, -10, -10, 5, 10, -5, -5, -10]",20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 10, 1, 5, 6, 12, 11, 7, 8]",9,8
w7fad671,,,,,,,9.0,test,12986.0,"['', -10, -10, -10, -10, -10, -10, 5, -5, 10, -5, 10, -10]",21,"[0, 0, 0, 0, 0, 0, 0]","[9, 10, 5, 1, 12, 11]",6,26
w7fad671,,,,,,,4.0,test,10090.0,"['', 10, -5, 5, -10, -10, -5, 5, 10, -10, -5, -5, -5]",22,"[0, 0, 0, 0, 0, 0, 0]","[9, 5, 1, 2, 4, 3]",6,56
w7fad671,,,,,,,-1.0,test,41602.0,"['', -5, -10, 5, -10, -5, 5, 10, -5, 5, -5, -5, 5]",23,"[0, 0, 0, 0, 0, 0, 0]","[9, 1, 5, 10, 12, 11]",6,82
w7fad671,,,,,,,-12.0,test,24393.0,"['', 5, -10, -5, 5, 10, -5, -10, -10, 10, -10, -5, -5]",24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 10, 12, 11, 5, 6, 1, 8, 7, 2, 3, 4]",12,18
w7fad671,,,,,,,-5.0,test,9489.0,"['', -10, 5, -10, 5, 5, -10, -10, 5, -10, -5, 10, -5]",25,"[0, 0, 0, 0, 0, 0]","[9, 5, 1, 6, 8]",5,48
w7fad671,,,,,,,-18.0,test,10556.0,"['', -5, -5, -10, 10, 5, -10, 5, -10, -10, -5, 5, 10]",26,"[0, 0, 0, 0]","[5, 9, 1]",3,13
w7fad671,,,,,,,-3.0,test,9822.0,"['', 5, -10, -5, 5, -10, 10, 10, -5, -10, -10, -10, -5]",27,"[0, 0, 0, 0]","[5, 9, 1]",3,41
w7fad671,,,,,,,5.0,test,10997.0,"['', -5, -5, -10, 10, -5, 5, 5, 10, 10, -10, -5, 10]",28,"[0, 0, 0, 0, 0, 0]","[5, 9, 10, 1, 12]",5,35
w7fad671,,,,,,,11.0,test,8736.0,"['', -10, -10, 10, 10, -5, -10, -5, -10, 10, -5, 10, 10]",29,"[0, 0, 0, 0, 0]","[5, 9, 10, 12]",4,17
wc0fa458,,,,,,,-11.0,training,102878.0,"['', 5, -10, -5, -10, 5, -10, 10, -5, 10, -10, 5, -5]",0,[],[1],1,36
wc0fa458,,,,,,,-3.0,training,59248.0,"['', 5, -10, -5, 5, -10, 10, 10, -5, -10, -10, -10, -5]",1,[],"[9, 1, 5]",3,41
wc0fa458,,,,,,,11.0,training,34218.0,"['', -5, 5, 10, 10, 10, -5, 10, -5, 5, 5, 10, -5]",2,[],"[5, 6, 8, 7]",4,47
wc0fa458,,,,,,,8.0,training,11943.0,"['', 5, -5, -5, -5, 5, 5, 10, 10, 5, -10, 10, -10]",3,[],"[9, 10, 11, 12, 5, 1, 4, 2, 3, 7, 6, 8]",12,97
wc0fa458,,,,,,,17.0,training,13801.0,"['', 5, 10, 10, -10, -5, 5, -5, 10, -5, 5, -10, -5]",4,[],"[5, 1, 9, 2, 10, 6, 4, 3]",8,25
wc0fa458,,,,,,,5.0,training,14404.0,"['', -10, -10, -10, -5, -10, 10, 10, -10, -5, 10, 10, 10]",5,[],"[5, 1, 9, 2, 10, 6, 7, 8, 11, 12]",10,72
wc0fa458,,,,,,,-2.0,training,17957.0,"['', -5, 10, 5, -10, 5, 10, -5, -10, 5, -10, -5, -5]",6,[],"[9, 1, 5, 6, 10, 2, 8, 7, 12, 11, 4, 3]",12,55
wc0fa458,,,,,,,-17.0,training,17663.0,"['', -10, -5, 10, 10, 10, -10, -10, -5, 5, -5, -10, -5]",7,[],"[1, 9, 5, 6, 7, 8, 10, 11, 12, 2, 3, 4]",12,73
wc0fa458,,,,,,,4.0,training,9987.0,"['', 10, -10, 5, 10, -10, 5, -10, -5, -10, -5, -10, 5]",8,[],"[5, 9, 1, 4, 2, 3]",6,40
wc0fa458,,,,,,,18.0,training,10101.0,"['', 10, 10, 5, 5, -10, 10, -10, 5, 10, -5, -5, 5]",9,[],"[1, 9, 5, 2, 10, 4, 3]",7,28
wc0fa458,,,,,,,-3.0,test,10892.0,"['', -5, 5, -10, 5, -5, -10, 5, -5, -5, -10, -10, -10]",10,[],"[1, 9, 5, 6, 10, 2, 3, 4]",8,50
wc0fa458,,,,,,,4.0,test,9006.0,"['', 10, -5, 5, -10, -10, -5, 5, 10, -10, -5, -5, -5]",11,[],"[1, 9, 5, 2, 4, 3]",6,56
wc0fa458,,,,,,,4.0,test,10540.0,"['', 5, 10, -10, -5, -10, 5, 5, 5, -10, -10, 10, -5]",12,[],"[1, 9, 5, 2, 4, 3]",6,24
wc0fa458,,,,,,,14.0,test,9611.0,"['', -5, 10, -10, 10, 5, 5, -5, 10, -10, -10, -10, -5]",13,[],"[9, 1, 5, 6, 7, 8]",6,95
wc0fa458,,,,,,,19.0,test,9038.0,"['', -10, -5, -5, 10, 5, -5, -5, 5, 10, 10, -5, 5]",14,[],"[1, 9, 5, 10, 11, 12]",6,0
wc0fa458,,,,,,,23.0,test,9545.0,"['', -5, 10, -5, 5, 10, 10, 10, -10, 10, -5, 10, -10]",15,[],"[9, 1, 5, 10, 6, 7, 8]",7,1
wc0fa458,,,,,,,19.0,test,55719.0,"['', 10, 5, 10, 5, -5, 10, -10, -10, 5, 5, -10, -10]",16,[],"[1, 9, 5, 2, 3, 4]",6,22
wc0fa458,,,,,,,1.0,test,10460.0,"['', -10, 5, -5, 5, 10, -10, 10, -10, 10, -10, -10, -5]",17,[],"[9, 1, 5, 10, 6, 8, 7, 11, 12]",9,83
wc0fa458,,,,,,,6.0,test,9953.0,"['', -10, 10, 5, 10, 10, -5, -10, -5, -5, 10, -10, 10]",18,[],"[9, 1, 5, 6, 7, 8, 11, 10, 12]",9,68
wc0fa458,,,,,,,6.0,test,11039.0,"['', 10, -5, 10, -10, -10, -10, 10, 10, 10, 10, -10, -5]",19,[],"[9, 5, 1, 2, 10, 11, 12, 3, 4]",9,11
wc0fa458,,,,,,,4.0,test,8669.0,"['', -5, 10, -5, 10, -10, -10, -5, -10, 10, -5, 5, 5]",20,[],"[5, 1, 9, 10, 11, 12]",6,21
wc0fa458,,,,,,,-2.0,test,12146.0,"['', -10, 5, 10, -5, -5, -5, -10, -10, -5, 5, 5, -5]",21,[],"[1, 9, 5, 6, 10, 11, 12]",7,74
wc0fa458,,,,,,,24.0,test,9883.0,"['', 10, 10, 5, 10, -5, 5, 10, -10, 5, 10, 5, -5]",22,[],"[1, 9, 5, 2, 4, 3]",6,80
wc0fa458,,,,,,,14.0,test,9251.0,"['', -10, -5, -5, -10, 10, 5, 5, -10, -5, 5, 5, 5]",23,[],"[5, 1, 9, 6, 7, 8]",6,15
wc0fa458,,,,,,,14.0,test,9029.0,"['', 5, 10, 5, -10, -10, -5, -10, -10, 10, 5, -10, 5]",24,[],"[9, 1, 5, 10, 11, 12]",6,84
wc0fa458,,,,,,,3.0,test,9510.0,"['', -10, -5, -10, -10, 5, 10, -5, -5, 5, -10, -5, -5]",25,[],"[1, 9, 5, 10, 6, 8, 7]",7,39
wc0fa458,,,,,,,9.0,test,9173.0,"['', -5, 10, -10, -10, 5, -5, -10, -10, 10, 10, -10, -5]",26,[],"[9, 1, 5, 10, 12, 11]",6,44
wc0fa458,,,,,,,13.0,test,39945.0,"['', -10, 5, 5, 5, 5, -5, 10, 10, 5, 10, -5, 5]",27,[],"[5, 1, 9, 6, 10, 11, 12]",7,49
wc0fa458,,,,,,,-1.0,test,9390.0,"['', 5, -5, -10, 5, -10, 10, -5, -5, -10, 10, 5, -5]",28,[],"[1, 9, 5, 2, 4, 3]",6,91
wc0fa458,,,,,,,14.0,test,9035.0,"['', -5, -5, 5, 5, 10, 5, 5, -10, -10, -10, -5, 10]",29,[],"[1, 9, 5, 6, 7, 8]",6,6
w2c0956a,,,,,,,4.0,training,31658.0,"['', -10, -10, -10, -5, 5, 5, 5, 5, 5, -10, 10, -5]",0,"[0, 0]",[9],1,7
w2c0956a,,,,,,,21.0,training,28101.0,"['', 10, 10, 5, 5, -10, 10, -10, 5, 10, -5, -5, 5]",1,"[0, 0, 0, 0, 0]","[7, 8, 12, 11]",4,28
w2c0956a,,,,,,,-8.0,training,10763.0,"['', 10, -5, 5, -10, -10, -5, 5, 10, -10, -5, -5, -5]",2,"[0, 0, 0, 0]","[11, 12, 8]",3,56
w2c0956a,,,,,,,-7.0,training,8978.0,"['', 5, -5, 5, 5, -5, 10, 10, 5, -10, -5, 10, 5]",3,"[0, 0, 0]","[12, 11]",2,77
w2c0956a,,,,,,,5.0,training,12884.0,"['', 5, -10, -5, 5, -10, 10, 10, -5, -10, -10, -10, -5]",4,"[0, 0, 0, 0, 0, 0]","[11, 4, 3, 7, 8]",5,41
w2c0956a,,,,,,,21.0,training,9947.0,"['', -10, -5, -5, 5, 10, 10, -5, -5, 5, 10, 10, 5]",5,"[0, 0, 0, 0, 0]","[7, 8, 12, 11]",4,31
w2c0956a,,,,,,,14.0,training,9849.0,"['', 5, 5, -10, -5, -5, -5, -5, 10, 10, -5, 10, -5]",6,"[0, 0]",[11],1,76
w2c0956a,,,,,,,22.0,training,10241.0,"['', 10, -10, -5, 5, 5, 10, 10, 10, -5, 10, 5, -10]",7,"[0, 0, 0, 0]","[11, 12, 8]",3,14
w2c0956a,,,,,,,14.0,training,8306.0,"['', 5, -5, -5, 5, -10, 5, 10, 10, 10, -5, 10, -5]",8,"[0, 0]",[11],1,67
w2c0956a,,,,,,,-16.0,training,9508.0,"['', -5, 5, -10, 5, -5, -10, 5, -5, -5, -10, -10, -10]",9,"[0, 0, 0, 0, 0, 0, 0]","[12, 11, 4, 3, 7, 8]",6,50
w2c0956a,,,,,,,17.0,test,9291.0,"['', -5, 10, -10, 10, 5, 5, -5, 10, -10, -10, -10, -5]",10,"[0, 0, 0, 0]","[11, 12, 8]",3,95
w2c0956a,,,,,,,6.0,test,8664.0,"['', 5, 10, -5, 5, 5, 5, -10, -10, 10, -10, 10, -10]",11,"[0, 0, 0, 0, 0]","[7, 8, 12, 11]",4,88
w2c0956a,,,,,,,-10.0,test,8433.0,"['', 5, -5, -10, -10, -5, 5, 5, -5, 5, -5, -5, -10]",12,"[0, 0, 0, 0, 0, 0]","[4, 3, 7, 8, 12]",5,94
w2c0956a,,,,,,,4.0,test,9187.0,"['', -10, 10, -5, 10, -5, 5, 5, 5, -10, 5, 10, 5]",13,"[0, 0]",[11],1,30
w2c0956a,,,,,,,6.0,test,8527.0,"['', -10, 5, -5, 5, 10, -10, 10, -10, 10, -10, -10, -5]",14,"[0, 0, 0, 0, 0]","[11, 12, 8, 7]",4,83
w2c0956a,,,,,,,-14.0,test,9450.0,"['', 5, 10, -10, -5, -10, 5, 5, 5, -10, -10, 10, -5]",15,"[0, 0, 0, 0, 0]","[7, 8, 12, 11]",4,24
w2c0956a,,,,,,,11.0,test,9032.0,"['', 10, 5, -5, 5, 10, -5, -10, 10, 10, -10, 10, 10]",16,"[0, 0, 0, 0, 0]","[4, 3, 7, 8]",4,16
w2c0956a,,,,,,,-6.0,test,9728.0,"['', -10, -10, -5, 5, 10, 10, 5, 10, -10, -5, -5, 10]",17,"[0, 0]",[12],1,81
w2c0956a,,,,,,,6.0,test,8425.0,"['', -5, 5, 10, 5, -10, -5, -5, 10, 5, 10, -10, 5]",18,"[0, 0, 0, 0, 0]","[11, 12, 4, 3]",4,64
w2c0956a,,,,,,,0.0,test,9271.0,"['', -10, 5, 10, -5, -5, -5, -10, -10, -5, 5, 5, -5]",19,"[0, 0, 0, 0, 0, 0]","[7, 8, 12, 11, 4]",5,74
w2c0956a,,,,,,,5.0,test,9205.0,"['', -10, 5, -5, -5, -10, 10, 5, 10, -5, 10, -5, -10]",20,"[0, 0, 0, 0, 0, 0]","[11, 12, 4, 3, 7]",5,37
w2c0956a,,,,,,,23.0,test,8367.0,"['', -5, -5, 10, -5, 10, 5, 10, -5, 5, -5, 5, 5]",21,"[0, 0, 0]","[8, 7]",2,12
w2c0956a,,,,,,,12.0,test,8232.0,"['', -10, -10, 10, 10, -5, -10, -5, -10, 10, -5, 10, 10]",22,"[0, 0, 0, 0]","[7, 8, 12]",3,17
w2c0956a,,,,,,,3.0,test,9616.0,"['', -10, -5, 10, -10, 10, -10, -10, 10, 5, -10, -5, 10]",23,"[0, 0, 0]","[11, 12]",2,52
w2c0956a,,,,,,,24.0,test,8210.0,"['', 10, 10, 10, 5, 10, 5, 10, -5, 10, 5, 10, 5]",24,"[0, 0]",[11],1,86
w2c0956a,,,,,,,9.0,test,9254.0,"['', -5, -5, -10, 5, -10, 10, 10, 5, -5, 5, -10, 10]",25,"[0, 0]",[12],1,3
w2c0956a,,,,,,,-10.0,test,9268.0,"['', 10, 5, 5, 5, -5, 10, -10, -10, 10, -5, -5, -10]",26,"[0, 0, 0, 0, 0, 0]","[11, 12, 4, 3, 7]",5,60
w2c0956a,,,,,,,6.0,test,9313.0,"['', -10, 5, 10, 10, 10, 5, -5, -5, 10, -10, 10, -10]",27,"[0, 0, 0, 0, 0]","[7, 8, 12, 11]",4,87
w2c0956a,,,,,,,14.0,test,9271.0,"['', -5, 10, -5, 5, 10, 10, 10, -10, 10, -5, 10, -10]",28,"[0, 0]",[11],1,1
w2c0956a,,,,,,,-20.0,test,10600.0,"['', 10, 5, 5, 5, -10, 5, 5, -10, 10, 5, -10, 5]",29,"[0, 0, 0, 0, 0, 0]","[12, 11, 4, 3, 7]",5,4
w8296e17,,,,,,,-6.0,training,24434.0,"['', 5, -10, -5, 5, 10, -5, -10, -10, 10, -10, -5, -5]",0,"[0, 0]",[5],1,18
w8296e17,,,,,,,3.0,training,19738.0,"['', 10, -10, -10, -5, -10, -10, 5, -10, 10, -5, -5, 10]",1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 9, 10, 11, 1, 2, 3, 4, 7, 8, 6, 12]",12,78
w8296e17,,,,,,,0.0,training,17347.0,"['', 5, -10, -5, -10, 5, -10, 10, -5, 10, -10, 5, -5]",2,"[0, 0, 0, 0, 0, 0]","[6, 8, 9, 10, 11]",5,36
w8296e17,,,,,,,14.0,training,10252.0,"['', -10, -10, 10, 10, -5, -10, -5, -10, 10, -5, 10, 10]",3,"[0, 0]",[9],1,17
w8296e17,,,,,,,13.0,training,17576.0,"['', 10, 10, 5, 5, 10, -5, 10, -5, -5, 10, 5, 10]",4,"[0, 0, 0]","[5, 7]",2,5
w8296e17,,,,,,,20.0,training,11748.0,"['', -10, -5, -5, 10, 5, -5, -5, 5, 10, 10, -5, 5]",5,"[0, 0, 0, 0, 0, 0]","[1, 2, 9, 11, 12]",5,0
w8296e17,,,,,,,15.0,training,10361.0,"['', -5, 10, -10, 10, 5, 5, -5, 10, -10, -10, -10, -5]",6,"[0, 0, 0, 0, 0, 0]","[9, 11, 12, 5, 8]",5,95
w8296e17,,,,,,,23.0,training,9899.0,"['', 10, 10, 5, 10, -5, 5, 10, -10, 5, 10, 5, -5]",7,"[0, 0, 0]","[1, 3]",2,80
w8296e17,,,,,,,8.0,training,14037.0,"['', 10, -5, -5, 5, 5, 5, -5, -10, -5, 10, -5, 10]",8,"[0, 0, 0]","[1, 4]",2,92
w8296e17,,,,,,,1.0,training,16560.0,"['', 5, -5, 5, 5, -5, 10, 10, 5, -10, -5, 10, 5]",9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 1, 3, 4, 2, 9, 10, 6, 8]",9,77
w8296e17,,,,,,,8.0,test,7758.0,"['', -10, 5, 5, 5, 5, -5, 10, 10, 5, 10, -5, 5]",10,"[0, 0, 0]","[5, 7]",2,49
w8296e17,,,,,,,1.0,test,7366.0,"['', -10, -10, -10, -5, 5, 5, 5, 5, 5, -10, 10, -5]",11,"[0, 0, 0, 0, 0]","[1, 9, 12, 11]",4,7
w8296e17,,,,,,,18.0,test,9391.0,"['', 10, 5, 5, 5, -5, 10, -10, -10, 10, -5, -5, -10]",12,"[0, 0, 0]","[1, 4]",2,60
w8296e17,,,,,,,18.0,test,11995.0,"['', -5, -10, 10, -10, -10, -10, 10, 5, 10, 5, 5, 10]",13,"[0, 0, 0]","[9, 11]",2,90
w8296e17,,,,,,,23.0,test,11153.0,"['', 10, -10, -5, 5, 5, 10, 10, 10, -5, 10, 5, -10]",14,"[0, 0, 0]","[5, 8]",2,14
w8296e17,,,,,,,0.0,test,14902.0,"['', -10, -5, -10, -10, 5, 10, -5, -5, 5, -10, -5, -5]",15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 9, 12, 11, 7, 8, 3, 4, 6, 5]",10,39
w8296e17,,,,,,,2.0,test,7109.0,"['', -5, -5, 10, -5, 10, 5, 10, -5, 5, -5, 5, 5]",16,"[0, 0, 0, 0]","[1, 9, 11]",3,12
w8296e17,,,,,,,8.0,test,12226.0,"['', 10, 5, -10, -10, -5, 10, 10, 10, -10, -5, 5, 5]",17,"[0, 0, 0, 0, 0, 0, 0, 0]","[9, 1, 3, 4, 8, 5, 6]",7,70
w8296e17,,,,,,,-7.0,test,15842.0,"['', -5, 5, -10, 5, -5, -10, 5, -5, -5, -10, -10, -10]",18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 3, 9, 10, 6, 5, 11, 12, 8, 7, 4, 2]",12,50
w8296e17,,,,,,,2.0,test,9322.0,"['', -10, 5, -10, 10, 10, -10, -10, 5, 10, -5, -5, -10]",19,"[0, 0, 0, 0]","[5, 7, 8]",3,8
w8296e17,,,,,,,8.0,test,8338.0,"['', 10, -10, 10, 10, 5, -5, -5, -10, -5, -5, 5, 10]",20,"[0, 0, 0]","[1, 3]",2,19
w8296e17,,,,,,,3.0,test,8292.0,"['', -5, -10, 5, -10, -5, 5, 10, -5, 5, -5, -5, 5]",21,"[0, 0, 0]","[9, 12]",2,82
w8296e17,,,,,,,1.0,test,9201.0,"['', 5, -5, -5, 5, -10, 10, 10, -5, -10, 5, -10, 5]",22,"[0, 0, 0, 0, 0]","[5, 1, 3, 4]",4,75
w8296e17,,,,,,,5.0,test,14038.0,"['', 10, 5, 10, 5, 5, -5, 10, 10, 5, 5, -5, -5]",23,"[0, 0, 0, 0, 0, 0]","[9, 11, 12, 5, 7]",5,9
w8296e17,,,,,,,18.0,test,10334.0,"['', 10, 5, 5, 5, 10, -10, 10, 10, -10, -10, 5, 10]",24,"[0, 0, 0]","[1, 3]",2,42
w8296e17,,,,,,,13.0,test,8292.0,"['', 5, 5, -10, -5, -5, -5, -5, 10, 10, -5, 10, -5]",25,"[0, 0, 0]","[9, 11]",2,76
w8296e17,,,,,,,11.0,test,9352.0,"['', -10, -5, -5, 5, 10, 10, -5, -5, 5, 10, 10, 5]",26,"[0, 0, 0, 0, 0]","[5, 7, 8, 6]",4,31
w8296e17,,,,,,,-5.0,test,14894.0,"['', -10, 5, 10, -5, -5, -5, -10, -10, -5, 5, 5, -5]",27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 9, 11, 10, 12, 5, 7, 8, 2, 3]",10,74
w8296e17,,,,,,,18.0,test,10719.0,"['', 10, 5, -5, 5, 10, -5, -10, 10, 10, -10, 10, 10]",28,"[0, 0, 0]","[1, 4]",2,16
w8296e17,,,,,,,5.0,test,10258.0,"['', -5, -10, 5, -10, 5, -10, 5, -5, 10, -5, 5, 5]",29,"[0, 0, 0, 0, 0, 0]","[1, 3, 2, 9, 11]",5,43
w2a370f9,,,,,,,2.0,training,31072.0,"['', 5, -5, 5, 5, -5, 10, 10, 5, -10, -5, 10, 5]",0,"[0, 0, 0, 0]","[5, 9, 1]",3,77
w2a370f9,,,,,,,-6.0,training,18257.0,"['', -10, 5, 10, 10, 10, 5, -5, -5, 10, -10, 10, -10]",1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 5, 6, 7, 8, 10, 11, 12, 1, 2, 4]",11,87
w2a370f9,,,,,,,-4.0,training,22577.0,"['', 5, -10, -5, 10, -10, 10, 5, -5, 5, -10, 5, 5]",2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 9, 5, 10, 11, 12, 6, 8, 7]",9,79
w2a370f9,,,,,,,5.0,training,9782.0,"['', 5, -5, 10, 5, 5, -5, -10, -5, 5, 10, -5, 10]",3,[0],[],0,57
w2a370f9,,,,,,,-5.0,training,9241.0,"['', 10, -10, -5, 5, -10, -10, 10, -5, -5, -10, -10, 10]",4,[0],[],0,33
w2a370f9,,,,,,,-13.0,training,12581.0,"['', 5, -10, -5, -10, 5, -10, 10, -5, 10, -10, 5, -5]",5,"[0, 0, 0, 0]","[10, 11, 12]",3,36
w2a370f9,,,,,,,7.0,training,11675.0,"['', 10, -10, -10, -5, -10, -10, 5, -10, 10, -5, -5, 10]",6,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 8, 5, 6, 9, 10, 12, 11]",8,78
w2a370f9,,,,,,,6.0,training,11809.0,"['', -10, 10, 5, 10, 10, -5, -10, -5, -5, 10, -10, 10]",7,"[0, 0, 0, 0, 0]","[4, 3, 1, 2]",4,68
w2a370f9,,,,,,,13.0,training,14348.0,"['', 10, 5, 5, 5, 10, -10, 10, 10, -10, -10, 5, 10]",8,"[0, 0, 0, 0, 0, 0, 0, 0]","[12, 10, 9, 1, 5, 4, 2]",7,42
w2a370f9,,,,,,,11.0,training,12069.0,"['', -10, -10, 5, 5, 5, 5, 5, 5, 10, 5, -5, 5]",9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 11, 8, 7, 3, 4, 1, 9, 5]",9,93
